aggregate,score_biology,score_chemistry,score_physics,score_math,score_english,score_government,score_literature,score_accounting,score_business_management,score_art,score_agriculture,score_ict,interest_healthcare,interest_technology,interest_business,interest_creative,interest_engineering,interest_law,interest_education,interest_agriculture,target
24,76,46,58,67,73,67,65,57,41,70,66,74,8,8,0,9,9,9,8,9,Teacher
33,59,58,70,49,40,54,85,72,40,70,63,54,3,6,6,0,0,4,6,5,Teacher
22,58,66,60,67,64,68,40,79,58,80,99,45,9,6,3,3,1,9,5,6,Teacher
17,83,40,77,63,75,73,87,64,100,86,68,62,2,2,2,5,8,2,2,7,Software Engineer
31,40,48,50,60,50,41,54,75,71,49,54,48,5,6,0,8,6,8,0,5,Teacher
24,56,69,68,54,40,48,49,71,41,92,88,79,4,4,2,6,5,6,9,3,Teacher
12,75,63,84,58,86,89,72,59,100,73,78,98,6,5,3,4,5,0,1,1,Pharmacist
17,76,66,71,100,87,54,59,80,84,86,73,61,7,5,6,4,3,0,6,3,Nurse
10,86,63,63,68,84,100,41,100,98,67,81,86,5,2,6,7,5,1,9,9,Pharmacist
19,69,76,72,50,49,67,82,55,77,44,72,59,8,8,3,2,3,8,6,3,Agricultural Scientist
34,72,68,63,46,70,69,60,52,60,59,40,44,6,4,6,3,7,6,5,5,Teacher
11,83,97,71,94,79,99,88,77,100,76,85,95,2,5,8,7,2,1,6,8,Civil Engineer
10,95,91,85,100,100,100,68,90,92,89,100,91,3,9,5,3,2,5,6,7,Civil Engineer
22,53,55,66,76,74,75,51,58,67,95,100,57,1,5,0,1,6,6,4,5,Teacher
7,63,100,100,100,76,77,94,100,97,61,92,95,3,7,9,3,2,7,1,3,Medical Doctor
7,86,45,74,93,71,87,79,100,63,82,86,100,1,4,5,2,1,3,9,9,Medical Doctor
29,51,64,74,40,84,75,60,43,82,66,66,49,8,3,6,5,3,7,8,4,Teacher
16,65,65,94,84,90,87,90,87,100,100,82,93,6,7,4,3,2,5,9,6,Accountant
15,62,86,63,80,58,74,73,66,80,68,87,63,6,1,6,5,2,9,0,0,Software Engineer
30,90,64,40,72,62,58,88,46,77,60,66,75,3,7,1,8,2,5,1,8,Teacher
18,63,93,85,58,80,80,62,79,73,50,40,100,6,4,6,0,4,3,4,6,Nurse
20,83,100,72,42,57,93,50,76,87,77,42,62,8,7,6,8,8,0,9,6,Accountant
11,90,80,99,64,87,100,91,100,100,82,77,100,8,0,2,2,9,7,4,3,Lawyer
8,75,90,88,95,100,81,100,90,100,100,76,100,2,4,9,5,1,4,6,7,Medical Doctor
33,57,43,71,49,43,61,63,57,40,85,72,69,6,5,8,1,7,7,4,5,Teacher
23,78,65,78,88,68,50,71,70,59,76,59,60,9,2,0,0,1,5,8,1,Teacher
22,68,80,69,62,69,40,75,60,89,75,70,49,9,6,9,4,9,3,4,8,Teacher
16,76,78,76,77,93,87,80,79,72,100,66,54,6,1,3,2,0,7,3,2,Accountant
10,100,79,100,63,88,92,97,98,85,100,75,76,8,2,6,5,1,8,9,3,Architect
26,44,78,49,72,66,46,79,89,49,51,62,74,8,6,7,0,8,5,5,7,Teacher
17,86,68,57,100,49,69,69,64,61,56,63,73,1,7,3,7,7,5,5,3,Nurse
11,69,83,91,70,74,65,65,75,70,95,83,100,9,2,1,1,0,3,6,3,Electrical Engineer
18,88,76,80,70,66,68,84,68,68,55,90,79,4,9,3,7,4,0,9,9,Nurse
22,67,51,71,48,60,72,66,42,40,75,77,73,8,2,3,6,1,5,7,2,Teacher
26,80,46,58,48,55,59,47,40,41,67,50,57,4,1,6,3,4,7,6,2,Teacher
15,84,74,79,87,51,86,93,53,80,41,81,81,9,5,5,2,5,8,5,3,Civil Engineer
27,52,76,65,50,75,67,42,60,68,73,86,77,5,9,2,6,6,3,9,4,Teacher
22,80,67,50,59,71,67,59,69,65,59,79,78,1,5,4,7,5,3,0,2,Teacher
11,94,85,85,81,61,86,89,82,92,78,69,79,1,6,3,8,6,1,7,8,Pharmacist
11,98,78,90,66,100,90,92,64,72,86,67,74,1,7,1,4,8,4,0,8,Electrical Engineer
21,74,81,56,77,61,88,88,45,54,54,65,57,4,8,1,6,4,0,0,0,Teacher
30,45,43,78,49,54,56,86,40,65,83,72,65,7,2,4,2,9,6,3,8,Teacher
10,89,100,88,71,82,100,91,60,88,98,100,64,2,8,4,6,6,4,3,8,Pharmacist
20,49,78,54,78,70,66,58,65,68,65,90,70,9,2,0,3,3,7,5,2,Teacher
11,86,56,100,100,62,87,89,100,100,67,77,68,3,4,0,5,9,4,4,4,Civil Engineer
17,80,78,91,80,51,75,88,90,74,70,100,69,5,6,0,7,4,2,5,4,Accountant
31,76,40,55,58,68,80,68,63,54,70,61,53,0,8,9,6,9,5,3,0,Teacher
26,72,64,87,62,47,41,65,59,67,49,70,78,8,2,2,7,0,0,1,9,Teacher
17,65,73,73,64,75,40,79,85,68,96,63,76,2,8,6,9,4,7,3,6,Business Analyst
18,69,55,83,77,100,55,73,100,86,75,57,84,0,2,6,6,6,9,8,9,Software Engineer
23,65,74,40,49,56,66,64,56,67,89,68,75,4,8,8,2,5,9,9,5,Teacher
27,70,61,91,56,40,56,63,66,72,51,83,74,9,3,0,7,1,1,4,0,Teacher
35,40,68,57,69,56,48,53,83,79,59,83,76,6,3,6,9,1,1,6,2,Teacher
27,80,51,58,63,59,51,60,67,73,40,67,49,0,3,5,5,5,6,8,8,Teacher
6,98,65,73,95,76,82,90,100,100,78,100,85,9,2,6,5,6,4,7,7,Medical Doctor
31,56,67,68,51,73,41,45,40,56,80,60,45,7,1,8,5,4,1,9,0,Teacher
31,61,81,43,59,44,54,83,43,48,85,51,84,3,9,9,2,8,0,6,0,Teacher
33,60,54,56,85,68,40,59,40,85,79,85,40,1,6,4,3,6,8,7,9,Teacher
7,90,90,40,54,81,87,96,78,85,73,71,80,1,7,9,0,9,0,9,4,Medical Doctor
12,56,85,98,68,81,86,64,93,68,83,79,99,1,4,2,5,9,2,4,7,Software Engineer
19,59,70,77,67,87,75,87,54,62,79,72,68,9,3,2,0,4,2,3,1,Teacher
17,71,58,73,47,72,64,93,94,74,45,57,74,4,8,7,0,7,3,4,4,Accountant
24,73,49,55,91,70,64,88,40,40,66,76,40,1,1,5,8,8,5,2,3,Teacher
7,98,92,89,76,78,79,73,95,89,84,91,74,4,6,5,0,3,7,6,4,Medical Doctor
14,86,84,58,85,62,54,85,76,80,98,75,66,6,1,6,6,3,9,2,8,Architect
25,68,53,40,72,54,57,52,60,45,74,73,68,9,5,2,5,1,2,1,4,Teacher
34,50,64,49,52,70,59,57,72,56,76,74,56,1,8,8,9,9,4,7,7,Teacher
22,70,73,55,72,66,78,83,100,86,68,66,52,1,1,2,1,2,4,9,9,Teacher
12,86,85,69,68,83,66,87,65,99,72,100,91,9,3,6,5,8,6,2,9,Accountant
34,57,51,59,89,95,78,49,43,93,40,58,77,8,0,0,1,5,5,5,5,Teacher
35,77,53,49,63,44,81,52,60,64,61,53,40,6,7,0,9,0,8,8,9,Teacher
16,63,86,84,69,71,53,79,100,76,88,83,69,3,8,0,1,9,4,4,4,Software Engineer
7,95,72,100,94,69,92,92,86,93,95,80,71,6,8,9,0,3,2,5,3,Medical Doctor
26,49,55,55,58,53,73,68,58,52,52,67,61,6,3,4,7,7,4,1,5,Teacher
10,86,91,76,88,49,64,92,93,100,76,81,79,9,1,8,3,6,8,6,4,Electrical Engineer
30,42,58,57,68,73,65,54,40,52,60,87,40,6,8,8,1,6,7,0,9,Teacher
14,84,73,85,84,98,78,82,61,93,80,85,89,7,4,5,2,0,0,4,4,Electrical Engineer
35,77,60,61,40,68,75,77,62,87,53,40,78,8,2,7,1,5,0,3,9,Teacher
28,48,68,52,57,40,41,53,52,72,45,72,40,9,5,1,9,9,4,4,5,Teacher
34,70,40,78,71,40,62,57,66,44,42,66,76,1,8,0,0,5,0,5,5,Teacher
12,96,100,79,40,83,100,82,90,88,79,86,69,9,5,3,9,8,5,5,8,Medical Doctor
13,60,77,100,75,66,82,80,98,51,62,94,100,6,8,8,9,8,9,5,0,Nurse
20,80,59,72,63,71,40,69,73,61,77,64,75,0,1,2,7,7,0,4,3,Teacher
11,71,86,79,46,81,69,86,95,69,74,59,84,0,8,9,7,7,5,9,6,Medical Doctor
24,72,70,61,81,70,66,41,79,100,57,57,56,4,8,9,8,9,2,0,0,Teacher
21,40,78,92,40,54,76,66,78,79,71,94,79,6,3,4,6,5,4,2,5,Teacher
35,78,40,40,41,62,55,67,84,61,40,70,74,5,5,6,6,1,5,2,1,Teacher
12,73,83,76,100,53,75,100,100,81,62,85,76,3,6,5,3,5,2,9,3,Lawyer
34,60,47,78,40,55,75,57,64,69,78,40,72,2,0,8,2,7,4,6,1,Teacher
25,65,61,82,66,57,71,55,40,75,40,85,52,0,5,0,1,8,1,1,4,Teacher
31,87,62,67,70,43,40,78,71,79,51,80,89,8,7,0,7,1,4,8,8,Teacher
34,40,40,47,64,48,70,65,53,63,53,64,52,8,2,1,9,0,5,4,9,Teacher
26,64,74,48,54,78,65,45,82,45,69,61,40,9,0,6,3,2,7,8,7,Teacher
33,92,40,79,62,48,40,64,60,43,59,75,83,1,1,7,3,2,7,9,0,Teacher
8,90,93,82,85,78,72,69,75,74,92,94,81,7,7,6,7,2,0,7,4,Lawyer
24,75,71,67,74,46,64,60,43,75,65,68,65,2,0,5,9,6,1,5,7,Teacher
6,100,86,80,92,100,82,100,89,98,93,85,100,5,3,1,4,7,4,4,5,Medical Doctor
6,87,63,96,79,87,100,100,100,100,100,86,88,1,6,5,9,7,0,7,2,Medical Doctor
18,73,75,72,87,74,71,79,54,55,69,82,73,2,7,3,7,3,2,2,2,Agricultural Scientist
21,81,71,78,72,89,78,67,83,69,77,82,92,3,0,9,7,1,5,8,5,Teacher
32,68,40,71,49,53,65,58,48,67,51,59,44,0,0,1,9,4,8,3,3,Teacher
22,59,72,50,65,76,76,48,49,59,80,59,67,8,4,7,3,0,8,3,2,Teacher
22,59,66,50,40,86,44,40,81,66,83,85,40,4,3,2,9,3,0,4,8,Teacher
31,40,71,58,77,41,54,47,46,60,40,60,63,4,4,3,4,0,0,8,1,Teacher
7,95,97,71,96,89,100,100,69,98,92,100,92,6,9,6,4,7,0,6,8,Medical Doctor
20,100,52,94,86,80,85,63,40,61,76,82,91,4,3,3,1,8,6,1,9,Teacher
23,83,67,40,84,71,53,61,71,44,89,60,50,9,2,1,3,6,1,3,4,Teacher
26,61,59,64,56,48,98,90,54,49,70,64,40,2,9,4,4,7,7,5,1,Teacher
11,70,90,84,72,81,89,75,100,64,52,89,66,6,0,8,8,4,6,9,7,Medical Doctor
26,53,46,55,62,71,43,59,56,57,48,60,68,3,9,0,5,3,8,1,7,Teacher
13,72,83,81,59,95,52,84,100,55,76,97,86,3,3,6,6,6,4,3,5,Nurse
14,100,92,74,98,88,69,73,57,75,71,72,66,1,3,3,8,4,5,2,8,Electrical Engineer
14,68,87,72,74,71,100,81,66,40,54,74,100,5,3,6,3,2,8,2,6,Agricultural Scientist
20,61,60,80,89,63,80,72,64,80,90,57,65,1,1,7,7,0,8,9,9,Teacher
31,82,59,48,62,60,75,59,59,59,62,82,70,6,3,9,3,2,7,6,1,Teacher
15,67,65,54,49,85,75,75,88,100,78,59,78,8,2,1,0,6,9,7,2,Nurse
22,62,82,90,74,64,47,76,40,52,46,74,75,7,8,5,4,9,3,8,3,Teacher
34,75,60,55,60,70,66,77,61,47,56,51,54,8,2,5,5,5,0,9,8,Teacher
29,71,71,69,80,58,54,57,47,47,71,72,40,1,1,0,5,7,3,3,6,Teacher
17,70,64,85,47,98,70,82,63,80,94,100,90,9,3,2,3,7,3,8,2,Agricultural Scientist
29,40,69,48,48,48,40,55,71,47,61,41,40,8,3,2,4,5,7,3,8,Teacher
26,71,77,76,71,56,48,68,51,64,61,52,64,3,3,1,6,5,6,8,1,Teacher
21,87,68,66,77,95,68,60,77,84,76,81,84,0,0,0,1,7,4,9,2,Teacher
29,67,58,61,60,40,93,48,72,48,43,80,83,0,4,6,9,4,2,1,1,Teacher
21,93,40,65,90,51,78,61,69,52,100,51,66,1,0,3,1,2,6,9,4,Teacher
14,76,64,81,99,72,100,90,75,72,86,70,90,1,5,7,7,8,1,1,9,Business Analyst
8,68,77,65,67,72,81,74,80,89,76,87,100,8,8,8,0,4,9,0,5,Medical Doctor
10,96,100,88,74,100,100,84,85,89,78,81,75,4,0,0,0,3,8,4,7,Medical Doctor
21,62,55,48,82,57,71,60,85,82,46,72,68,8,9,7,5,6,0,0,1,Teacher
11,78,78,100,87,99,83,74,81,70,80,100,93,8,9,5,1,4,0,2,3,Medical Doctor
26,64,62,40,65,70,56,63,68,60,56,56,70,6,5,4,5,0,4,0,4,Teacher
7,96,99,82,83,89,70,98,84,57,100,93,94,1,4,8,8,7,7,6,2,Medical Doctor
10,90,100,80,80,90,82,82,63,82,60,73,78,1,0,6,6,0,9,6,5,Civil Engineer
22,74,42,78,53,59,56,64,83,53,58,65,73,6,5,4,5,5,8,3,0,Teacher
32,54,55,48,53,49,44,86,80,40,64,59,62,8,6,3,8,1,8,8,1,Teacher
20,72,88,66,72,49,40,100,74,54,40,91,55,3,8,1,2,2,4,4,9,Agricultural Scientist
6,95,81,73,100,92,88,95,78,100,100,79,95,6,4,8,7,3,4,9,2,Medical Doctor
33,51,40,62,57,59,40,64,80,40,40,40,59,2,7,6,9,8,3,2,8,Teacher
20,75,52,87,62,69,65,48,40,66,84,78,87,5,3,4,7,1,8,2,2,Teacher
10,81,98,83,99,88,82,88,84,82,100,100,83,8,8,1,8,1,2,8,2,Medical Doctor
10,81,100,82,95,97,100,100,83,100,97,77,93,5,1,4,6,3,3,9,1,Electrical Engineer
8,77,84,79,100,100,100,100,68,98,87,81,83,0,6,1,0,8,3,3,3,Lawyer
7,59,72,78,100,93,86,100,42,63,66,100,100,0,7,6,4,0,8,7,4,Medical Doctor
8,100,65,83,70,54,77,92,100,100,87,79,92,2,0,8,8,9,6,5,1,Medical Doctor
10,83,86,80,79,95,66,61,87,91,72,71,76,4,6,2,5,8,3,3,3,Architect
32,61,75,61,40,79,44,60,40,92,63,44,63,8,0,5,4,1,3,1,8,Teacher
12,82,75,84,87,66,71,100,64,100,93,100,96,9,0,5,6,4,2,6,0,Civil Engineer
6,81,81,67,68,78,61,84,74,96,100,79,100,8,1,6,9,6,7,9,0,Medical Doctor
8,76,100,100,67,73,74,61,55,100,100,62,58,8,5,6,4,7,5,7,0,Lawyer
20,84,67,90,60,68,100,77,86,82,49,74,73,3,1,2,7,4,5,9,2,Teacher
13,75,100,100,73,75,98,70,87,81,71,100,72,0,0,5,5,9,8,8,9,Pharmacist
32,46,40,65,66,40,62,40,87,55,66,64,80,6,2,2,2,0,7,5,2,Teacher
30,77,46,50,62,71,40,63,67,51,64,83,67,2,9,0,4,9,1,1,4,Teacher
32,73,77,57,54,54,52,91,44,62,46,63,57,7,6,9,4,2,2,1,4,Teacher
33,40,65,61,59,73,78,54,99,71,40,64,80,4,6,5,6,0,5,4,1,Teacher
13,89,78,95,87,85,76,94,63,61,100,51,62,9,0,2,4,1,4,7,2,Architect
10,67,71,100,57,97,60,83,75,78,100,76,100,7,0,8,1,1,1,4,1,Lawyer
18,53,60,74,85,62,60,58,89,69,76,67,49,5,6,0,0,3,7,1,8,Teacher
20,64,49,40,40,74,50,71,71,52,62,54,70,2,8,8,8,1,2,8,7,Accountant
16,77,94,71,56,60,64,98,91,80,67,100,51,3,9,7,9,8,2,5,3,Nurse
28,53,40,50,51,65,49,59,58,40,54,69,40,6,2,6,4,7,1,6,2,Teacher
6,93,95,98,93,100,100,95,97,90,62,73,100,0,2,7,2,7,0,3,8,Medical Doctor
10,53,100,75,67,100,90,95,83,88,80,72,95,7,1,9,3,8,6,1,0,Civil Engineer
21,75,69,72,70,72,62,73,81,91,71,73,83,2,7,0,8,2,6,6,5,Teacher
15,61,100,100,55,89,61,95,100,84,75,66,81,1,0,5,1,6,9,7,9,Agricultural Scientist
28,48,58,40,66,44,54,49,81,55,47,91,86,4,4,0,8,8,3,0,2,Teacher
32,79,83,72,40,71,58,46,51,41,74,68,40,9,4,2,5,7,7,7,6,Teacher
21,53,80,72,55,71,69,91,57,71,72,46,60,9,7,6,2,7,9,3,8,Teacher
12,92,81,88,93,74,55,40,96,98,79,98,95,3,5,0,6,9,7,8,4,Electrical Engineer
18,64,89,68,95,84,100,46,77,82,54,93,52,2,4,1,5,1,3,7,0,Business Analyst
9,100,72,100,97,68,65,84,86,93,70,92,100,0,0,5,6,8,4,0,0,Medical Doctor
23,99,63,56,49,81,85,82,61,64,69,45,51,4,6,5,1,7,7,8,9,Teacher
22,42,67,62,49,63,86,70,76,83,72,61,68,7,0,9,3,3,0,5,0,Teacher
23,70,48,56,42,76,55,76,58,52,81,56,80,8,5,2,4,9,0,9,8,Teacher
31,57,73,59,62,53,62,44,77,99,63,52,86,7,4,5,1,8,1,0,4,Teacher
24,82,40,68,87,40,88,68,92,89,43,96,48,6,1,4,5,9,3,3,4,Teacher
34,41,71,52,91,67,55,76,61,87,43,51,75,6,1,7,6,5,5,8,4,Teacher
31,56,61,92,69,60,56,55,65,50,63,40,61,5,7,4,3,3,7,3,9,Teacher
10,100,100,94,91,77,100,78,92,100,70,74,65,0,4,4,1,4,4,8,3,Medical Doctor
20,66,66,78,71,63,65,50,72,75,100,72,68,1,2,8,7,7,1,3,8,Teacher
15,65,86,77,93,74,96,79,58,65,68,79,90,2,2,7,7,1,0,1,9,Electrical Engineer
34,61,71,40,66,50,41,69,53,67,45,90,58,4,3,5,7,3,6,6,7,Teacher
27,65,71,75,52,56,54,49,62,43,79,58,56,6,1,3,1,7,7,6,5,Teacher
9,84,74,70,82,92,83,95,96,83,93,100,100,7,5,7,6,1,1,5,8,Lawyer
20,99,79,94,67,85,74,58,81,86,71,68,87,0,8,8,1,6,9,1,4,Agricultural Scientist
20,81,64,43,71,79,81,98,65,64,79,70,67,9,9,2,0,8,8,8,3,Agricultural Scientist
18,57,66,65,62,62,92,100,92,40,89,84,72,5,9,7,7,8,0,1,2,Teacher
29,48,78,79,52,60,40,51,52,63,43,46,51,6,5,8,6,7,3,3,6,Teacher
9,100,90,94,82,67,100,71,90,92,57,68,95,2,7,0,4,4,6,8,1,Lawyer
32,53,40,73,45,71,76,40,75,63,45,40,58,6,8,0,7,5,1,6,8,Teacher
11,83,100,76,89,81,42,94,77,93,86,68,80,6,6,9,2,6,5,9,7,Architect
12,83,92,100,83,97,62,98,70,62,77,85,87,0,6,9,0,9,6,1,7,Architect
31,78,56,75,51,63,63,55,82,66,74,47,85,4,6,7,5,0,6,1,8,Teacher
15,81,67,47,79,100,64,67,79,81,68,57,83,2,1,0,4,0,6,2,0,Accountant
10,71,84,73,93,82,88,87,69,100,100,73,64,8,9,9,9,5,7,7,5,Electrical Engineer
24,84,62,87,69,83,79,82,60,90,56,69,76,4,2,6,0,7,5,5,7,Teacher
30,76,40,40,85,97,62,52,57,40,59,40,46,7,6,0,9,9,1,9,6,Teacher
14,96,79,61,89,73,93,79,91,86,98,93,59,3,2,2,0,3,3,7,6,Nurse
33,49,76,49,45,45,46,59,48,54,73,59,83,3,8,1,6,1,4,3,2,Teacher
31,82,45,62,59,46,61,68,68,76,59,44,40,3,8,2,7,0,7,6,9,Teacher
25,57,79,61,78,86,65,57,70,80,53,73,64,4,8,8,0,2,2,2,9,Teacher
24,43,49,76,67,48,53,66,68,71,90,92,48,7,0,2,4,5,2,6,5,Teacher
7,71,100,100,77,100,74,79,61,100,95,82,84,3,5,5,6,5,5,4,5,Medical Doctor
13,95,75,71,80,85,71,82,86,68,65,82,80,3,1,0,7,7,3,5,3,Nurse
27,69,57,68,65,56,61,82,57,81,67,73,70,3,3,7,1,1,4,2,4,Teacher
30,40,47,41,72,67,64,63,62,84,40,79,58,9,2,4,4,3,5,4,1,Teacher
14,80,88,89,95,87,77,65,90,61,85,94,85,8,4,5,5,0,2,1,6,Agricultural Scientist
14,53,54,68,77,91,100,57,81,95,89,57,77,0,8,3,3,2,0,3,9,Architect
27,56,62,40,40,58,71,61,48,46,78,45,64,5,7,5,8,4,5,3,3,Teacher
15,64,100,59,85,67,91,77,87,84,65,71,74,6,3,9,1,0,1,6,8,Pharmacist
6,88,68,97,84,83,100,82,100,76,76,86,90,4,4,1,5,1,6,2,1,Medical Doctor
11,76,93,71,79,68,63,100,88,84,74,99,88,0,5,4,4,5,5,9,7,Electrical Engineer
30,54,54,40,56,69,81,44,82,90,59,47,60,8,6,9,6,9,9,0,0,Teacher
30,40,74,69,73,49,44,62,47,45,51,59,71,4,9,2,7,7,0,7,8,Teacher
16,92,94,72,69,100,47,67,60,90,76,53,63,9,8,9,4,1,8,6,6,Business Analyst
25,89,42,57,83,50,93,64,49,64,52,58,66,1,4,5,7,5,5,5,3,Teacher
18,74,85,79,63,65,65,52,100,76,86,71,52,0,6,1,3,3,7,1,2,Agricultural Scientist
12,83,70,100,79,74,90,96,58,89,65,67,93,9,9,0,9,8,9,3,4,Nurse
21,69,73,82,67,49,83,89,78,79,77,73,64,7,4,2,8,7,5,1,2,Teacher
29,58,66,66,69,49,62,54,51,40,64,40,42,6,1,5,7,7,3,4,1,Teacher
21,40,89,100,58,76,62,80,69,90,72,40,40,6,2,8,0,4,8,1,8,Teacher
34,40,66,40,72,40,40,55,40,56,40,63,47,2,5,7,2,0,9,5,8,Teacher
14,92,70,76,89,85,88,56,81,68,71,89,56,5,0,3,3,0,7,6,8,Accountant
15,96,74,100,47,48,95,95,55,65,72,81,93,0,2,3,6,9,3,6,8,Nurse
19,83,40,75,75,77,53,78,52,81,78,66,77,9,1,1,5,0,4,3,9,Teacher
34,51,60,57,79,83,87,92,40,57,49,46,81,0,4,4,4,7,4,3,7,Teacher
27,61,68,40,47,56,88,79,51,71,43,40,49,2,1,5,5,3,3,9,3,Teacher
8,100,100,80,100,100,92,85,67,100,71,100,76,2,1,6,0,3,0,2,3,Medical Doctor
21,75,60,82,74,63,81,67,53,88,47,73,84,4,3,2,6,1,3,7,1,Teacher
12,80,90,90,87,95,49,86,97,87,63,85,89,9,4,5,5,5,6,1,8,Nurse
8,84,77,82,93,68,76,82,87,92,100,80,100,5,0,5,3,0,9,5,2,Medical Doctor
29,54,40,66,46,40,70,40,62,48,73,72,63,5,0,9,3,8,6,2,6,Teacher
26,52,77,46,50,87,85,88,49,57,40,50,69,4,0,5,6,3,7,6,9,Teacher
30,74,70,83,76,55,65,90,53,62,59,60,46,0,6,6,0,9,7,3,7,Teacher
19,64,68,87,54,49,83,83,61,74,93,70,64,4,5,7,6,6,6,0,1,Agricultural Scientist
10,100,81,92,74,83,72,81,86,94,75,92,70,6,3,1,3,5,8,4,9,Lawyer
8,100,100,79,74,88,100,58,88,98,81,95,86,8,1,0,4,6,9,3,2,Medical Doctor
25,40,46,61,45,56,67,61,70,78,70,63,54,3,5,8,4,1,1,8,4,Teacher
7,82,81,100,82,74,95,66,83,99,85,79,69,3,2,0,5,1,4,8,9,Medical Doctor
24,62,40,55,75,48,59,72,59,81,81,54,57,4,7,8,7,1,4,2,3,Teacher
8,100,78,100,93,93,85,99,77,76,87,88,80,0,5,0,9,5,2,6,1,Lawyer
12,53,95,72,72,87,63,78,95,73,91,85,100,3,5,8,4,5,5,6,4,Civil Engineer
32,75,83,83,58,54,62,42,83,90,40,50,40,9,7,7,7,3,6,7,2,Teacher
34,84,40,57,48,40,63,59,40,42,40,45,44,9,3,1,4,3,3,7,2,Teacher
15,74,66,67,83,86,90,68,60,74,83,96,73,1,4,9,4,1,7,0,2,Electrical Engineer
19,67,88,83,57,62,52,65,84,45,84,40,43,1,6,2,9,9,5,8,3,Accountant
31,75,56,69,40,57,60,46,61,49,74,41,48,0,3,6,9,9,1,8,4,Teacher
32,60,86,52,86,52,50,60,77,66,54,56,54,5,3,6,5,7,1,3,9,Teacher
16,90,82,47,86,94,94,96,81,78,68,54,81,0,7,7,8,8,7,5,6,Business Analyst
6,68,98,74,100,99,70,93,81,100,86,100,100,0,7,9,0,0,4,0,9,Medical Doctor
8,100,93,70,100,100,64,100,97,100,73,83,80,4,3,4,5,3,9,9,7,Lawyer
30,40,51,53,53,62,69,53,59,54,41,43,66,8,4,7,7,1,0,6,9,Teacher
17,63,77,79,70,71,69,71,87,100,83,100,40,0,9,4,6,2,1,0,9,Agricultural Scientist
29,46,83,68,64,75,73,40,40,57,43,84,45,0,2,4,2,5,7,6,6,Teacher
21,84,66,50,65,81,72,68,57,48,61,73,59,4,0,6,6,8,8,0,4,Teacher
34,40,47,55,98,75,65,66,67,40,40,66,60,4,2,0,0,1,7,6,6,Teacher
33,40,80,55,52,63,40,55,51,65,40,47,53,5,1,1,0,8,7,1,1,Teacher
32,69,51,69,67,85,47,54,62,67,40,59,63,3,9,6,2,8,6,0,1,Teacher
7,100,92,100,70,67,93,100,78,91,81,83,97,6,9,1,4,6,2,4,5,Medical Doctor
33,73,74,44,56,68,72,81,69,72,72,86,40,0,6,3,5,3,6,8,8,Teacher
8,100,68,97,93,83,70,92,65,78,76,90,72,5,6,1,7,2,1,4,8,Medical Doctor
9,88,72,100,86,91,72,88,100,94,81,98,92,9,0,7,9,6,8,8,0,Medical Doctor
21,59,61,95,66,69,74,54,82,51,80,59,68,9,5,0,8,0,1,0,4,Teacher
21,81,59,61,62,76,100,68,64,54,94,62,59,1,2,9,1,2,3,4,7,Teacher
21,78,70,61,69,48,71,76,69,69,59,66,52,1,4,4,3,3,5,1,2,Teacher
12,61,100,66,76,66,98,100,75,77,59,99,67,5,9,2,1,6,8,8,2,Nurse
22,42,81,83,63,72,51,58,47,71,61,85,70,3,2,5,9,7,6,4,3,Teacher
13,72,99,79,77,93,86,71,79,100,80,82,100,9,3,3,7,3,5,4,9,Civil Engineer
10,80,65,78,73,98,89,69,86,40,91,54,95,1,1,4,9,4,9,6,5,Pharmacist
24,65,61,69,63,53,64,100,81,49,71,40,56,0,1,6,0,0,5,9,1,Teacher
33,49,50,87,74,59,74,49,60,61,48,46,40,6,7,0,8,8,3,0,7,Teacher
22,81,75,46,84,62,40,74,62,91,83,53,81,5,0,6,5,5,9,7,0,Teacher
16,77,82,60,67,84,74,65,91,78,100,85,58,9,4,4,6,8,6,6,8,Business Analyst
6,80,95,94,100,93,80,99,99,77,56,99,96,0,8,9,7,4,9,9,3,Medical Doctor
20,74,68,49,53,46,75,78,53,60,68,93,64,5,2,8,6,4,3,3,9,Agricultural Scientist
12,76,93,64,82,94,85,88,100,100,89,100,100,4,6,4,3,2,8,1,7,Pharmacist
35,53,40,40,40,55,60,53,40,55,55,74,64,9,2,2,6,2,3,9,3,Teacher
27,63,81,40,53,61,44,51,40,40,56,45,66,4,1,4,7,8,8,5,8,Teacher
10,96,80,82,99,79,99,83,72,95,93,90,100,9,4,5,4,4,8,5,8,Medical Doctor
28,47,41,64,51,48,52,45,64,59,68,51,62,0,0,0,2,3,3,4,3,Teacher
19,63,73,88,95,81,87,81,65,85,52,68,99,1,5,2,6,3,9,1,9,Agricultural Scientist
23,76,64,73,52,78,59,53,83,70,69,72,42,6,0,0,5,6,0,3,5,Teacher
35,51,85,62,40,89,85,73,65,62,43,61,60,4,6,2,5,7,4,0,4,Teacher
25,80,60,82,56,69,41,68,61,56,80,69,56,9,6,5,3,3,3,8,9,Teacher
24,67,54,77,94,58,52,89,60,73,54,81,45,5,3,3,8,7,9,4,5,Teacher
17,91,50,96,63,66,81,42,78,72,83,72,90,5,4,8,7,6,3,8,2,Teacher
31,48,74,53,79,58,41,45,50,79,59,53,99,5,6,9,0,9,6,7,0,Teacher
21,70,69,80,63,85,65,86,65,55,62,78,73,3,7,6,3,0,9,5,0,Teacher
8,92,74,79,100,85,98,100,90,95,92,83,89,5,8,2,5,2,9,9,4,Medical Doctor
